 ID;value;date;indoor T;indoor RH ;co2;outT;tsv
2197;0.04 ;23/04/2024 07:00;24.0 ;41.44 ;350.25 ;7.2 ;0.13 
2199;0.04 ;23/04/2024 08:00;24.0 ;41.44 ;350.25 ;8.7 ;0.13 
2201;0.04 ;23/04/2024 09:00;24.0 ;41.45 ;350.25 ;10.2 ;-0.4 
2203;0.04 ;23/04/2024 10:00;24.0 ;41.45 ;350.25 ;11.4 ;-0.05 
2205;0.04 ;23/04/2024 11:00;24.01 ;41.46 ;350.25 ;12.3 ;-0.09 
2207;0.04 ;23/04/2024 12:00;24.01 ;41.46 ;350.25 ;12.7 ;-0.09 
2209;0.04 ;23/04/2024 13:00;24.01 ;41.47 ;350.25 ;13.3 ;-0.09 
2211;0.04 ;23/04/2024 14:00;24.01 ;41.48 ;350.25 ;12.8 ;-0.09 
2213;0.04 ;23/04/2024 15:00;24.01 ;41.48 ;350.25 ;12.4 ;-0.09 
2215;0.04 ;23/04/2024 16:00;24.01 ;41.49 ;350.25 ;12.0 ;-0.09 
2217;0.04 ;23/04/2024 17:00;24.02 ;41.49 ;350.25 ;11.4 ;-0.05 
2219;0.04 ;23/04/2024 18:00;24.02 ;41.5 ;350.24 ;10.6 ;-0.25 
2221;0.04 ;23/04/2024 19:00;24.02 ;41.5 ;350.24 ;9.9 ;0.11 
2223;0.04 ;23/04/2024 20:00;24.02 ;41.51 ;350.24 ;9.2 ;0.11 
2225;0.04 ;23/04/2024 21:00;24.02 ;41.51 ;350.24 ;8.2 ;0.12 
2227;0.04 ;23/04/2024 22:00;24.02 ;41.52 ;350.24 ;7.4 ;0.11 
2229;0.04 ;23/04/2024 23:00;24.02 ;41.52 ;350.24 ;7.1 ;0.1 
2231;0.04 ;24/04/2024 00:00;24.03 ;41.53 ;350.24 ;6.8 ;0.06 
2233;0.04 ;24/04/2024 01:00;24.03 ;41.54 ;350.24 ;6.5 ;-0.17 
2235;0.04 ;24/04/2024 02:00;24.03 ;41.54 ;350.24 ;6.4 ;-0.2 
2237;0.04 ;24/04/2024 03:00;24.03 ;41.55 ;350.24 ;6.3 ;-0.19 
2239;0.04 ;24/04/2024 04:00;24.03 ;41.55 ;350.24 ;6.4 ;-0.2 
2241;0.04 ;24/04/2024 05:00;24.03 ;41.56 ;350.24 ;6.4 ;-0.2 
2243;0.04 ;24/04/2024 06:00;24.04 ;41.56 ;350.24 ;6.2 ;-0.23 
2245;0.04 ;24/04/2024 07:00;24.04 ;41.57 ;350.24 ;6.2 ;-0.22 
2247;0.04 ;24/04/2024 08:00;24.04 ;41.57 ;350.24 ;6.9 ;0.09 
2249;0.04 ;24/04/2024 09:00;24.04 ;41.58 ;350.24 ;7.9 ;0.11 
2251;0.04 ;24/04/2024 10:00;24.04 ;41.58 ;350.23 ;8.8 ;0.1 
2253;0.04 ;24/04/2024 11:00;24.04 ;41.59 ;350.23 ;9.4 ;0.1 
2255;0.04 ;24/04/2024 12:00;24.04 ;41.6 ;350.23 ;9.8 ;0.1 
2257;0.04 ;24/04/2024 13:00;24.05 ;41.6 ;350.23 ;10.4 ;-0.38 
2259;0.04 ;24/04/2024 14:00;24.05 ;41.61 ;350.23 ;10.2 ;-0.38 
2261;0.04 ;24/04/2024 15:00;24.05 ;41.61 ;350.23 ;10.6 ;-0.24 
2263;0.04 ;24/04/2024 16:00;24.05 ;41.62 ;350.23 ;10.4 ;-0.38 
2265;0.04 ;24/04/2024 17:00;24.05 ;41.62 ;350.23 ;10.4 ;-0.38 
2267;0.04 ;24/04/2024 18:00;24.05 ;41.63 ;350.23 ;10.0 ;0.1 
2269;0.04 ;24/04/2024 19:00;24.06 ;41.63 ;350.23 ;9.6 ;0.1 
2271;0.04 ;24/04/2024 20:00;24.06 ;41.64 ;350.23 ;9.0 ;0.1 
2273;0.04 ;24/04/2024 21:00;24.06 ;41.65 ;350.23 ;8.4 ;0.11 
2275;0.04 ;24/04/2024 22:00;24.06 ;41.65 ;350.23 ;8.1 ;0.11 
2277;0.04 ;24/04/2024 23:00;24.06 ;41.66 ;350.23 ;7.6 ;0.11 
2279;0.04 ;25/04/2024 00:00;24.06 ;41.66 ;350.23 ;7.0 ;0.11 
2281;0.04 ;25/04/2024 01:00;24.06 ;41.67 ;350.23 ;6.7 ;0.2 
2283;0.04 ;25/04/2024 02:00;24.07 ;41.67 ;350.22 ;6.6 ;0.15 
2285;0.04 ;25/04/2024 03:00;24.07 ;41.68 ;350.22 ;6.3 ;-0.03 
2287;0.04 ;25/04/2024 04:00;24.07 ;41.68 ;350.22 ;5.9 ;1.96 
2289;0.04 ;25/04/2024 05:00;24.07 ;41.69 ;350.22 ;5.6 ;1.77 
2291;0.04 ;25/04/2024 06:00;24.07 ;41.69 ;350.22 ;5.5 ;1.69 
2293;0.04 ;25/04/2024 07:00;24.07 ;41.7 ;350.22 ;5.4 ;1.6 
2295;0.04 ;25/04/2024 08:00;24.08 ;41.71 ;350.22 ;6.8 ;0.08 
2297;0.04 ;25/04/2024 09:00;24.08 ;41.71 ;350.22 ;8.8 ;0.1 
2299;0.04 ;25/04/2024 10:00;24.08 ;41.72 ;350.22 ;10.2 ;-0.38 
2301;0.04 ;25/04/2024 11:00;24.08 ;41.72 ;350.22 ;11.6 ;-0.04 
2303;0.04 ;25/04/2024 12:00;24.08 ;41.73 ;350.22 ;12.9 ;-0.08 
2305;0.04 ;25/04/2024 13:00;24.08 ;41.73 ;350.22 ;14.0 ;-0.08 
2307;0.04 ;25/04/2024 14:00;24.08 ;41.74 ;350.22 ;14.6 ;-0.08 
2309;0.04 ;25/04/2024 15:00;24.09 ;41.74 ;350.22 ;15.0 ;-0.08 
2311;0.04 ;25/04/2024 16:00;24.09 ;41.75 ;350.22 ;15.2 ;-0.08 
2313;0.04 ;25/04/2024 17:00;24.09 ;41.76 ;350.22 ;15.5 ;-0.08 
2315;0.04 ;25/04/2024 18:00;24.09 ;41.76 ;350.21 ;15.2 ;-0.08 
2317;0.04 ;25/04/2024 19:00;24.09 ;41.77 ;350.21 ;13.9 ;-0.08 
2319;0.04 ;25/04/2024 20:00;24.09 ;41.77 ;350.21 ;12.2 ;-0.08 
2321;0.04 ;25/04/2024 21:00;24.1 ;41.78 ;350.21 ;11.0 ;-0.04 
2323;0.04 ;25/04/2024 22:00;24.1 ;41.78 ;350.21 ;10.4 ;-0.38 
2325;0.04 ;25/04/2024 23:00;24.1 ;41.79 ;350.21 ;9.4 ;0.1 
2327;0.04 ;26/04/2024 00:00;24.1 ;41.79 ;350.21 ;8.6 ;0.11 
2329;0.04 ;26/04/2024 01:00;24.1 ;41.8 ;350.21 ;7.8 ;0.11 
2331;0.04 ;26/04/2024 02:00;24.1 ;41.8 ;350.21 ;7.2 ;0.11 
2333;0.04 ;26/04/2024 03:00;24.1 ;41.81 ;350.21 ;6.8 ;0.08 
2335;0.04 ;26/04/2024 04:00;24.11 ;41.82 ;350.21 ;6.4 ;-0.03 
2337;0.04 ;26/04/2024 05:00;24.11 ;41.82 ;350.21 ;5.8 ;1.85 
2339;0.04 ;26/04/2024 06:00;24.11 ;41.83 ;350.21 ;5.6 ;1.71 
2341;0.04 ;26/04/2024 07:00;24.11 ;41.83 ;350.21 ;5.8 ;1.85 
2343;0.04 ;26/04/2024 08:00;24.11 ;41.84 ;350.21 ;7.6 ;0.1 
2345;0.04 ;26/04/2024 09:00;24.11 ;41.84 ;350.21 ;9.8 ;0.09 
2347;0.04 ;26/04/2024 10:00;24.12 ;41.85 ;350.2 ;11.4 ;-0.05 
2349;0.04 ;26/04/2024 11:00;24.12 ;41.85 ;350.2 ;13.0 ;-0.09 
2351;0.04 ;26/04/2024 12:00;24.12 ;41.86 ;350.2 ;13.4 ;-0.09 
2353;0.04 ;26/04/2024 13:00;24.12 ;41.86 ;350.2 ;14.7 ;-0.09 
2355;0.04 ;26/04/2024 14:00;24.12 ;41.87 ;350.2 ;14.2 ;-0.09 
2357;0.04 ;26/04/2024 15:00;24.12 ;41.88 ;350.2 ;15.0 ;-0.09 
2359;0.04 ;26/04/2024 16:00;24.12 ;41.88 ;350.2 ;15.2 ;-0.09 
2361;0.04 ;26/04/2024 17:00;24.13 ;41.89 ;350.2 ;15.4 ;-0.09 
2363;0.04 ;26/04/2024 18:00;24.13 ;41.89 ;350.2 ;14.6 ;-0.09 
2365;0.04 ;26/04/2024 19:00;24.13 ;41.9 ;350.2 ;13.9 ;-0.09 
2367;0.04 ;26/04/2024 20:00;24.13 ;41.9 ;350.2 ;12.7 ;-0.09 
2369;0.04 ;26/04/2024 21:00;24.13 ;41.91 ;350.2 ;11.3 ;-0.05 
2371;0.04 ;26/04/2024 22:00;24.13 ;41.91 ;350.2 ;10.2 ;-0.39 
2373;0.04 ;26/04/2024 23:00;24.14 ;41.92 ;350.2 ;9.6 ;0.09 
2375;0.04 ;27/04/2024 00:00;24.14 ;41.93 ;350.2 ;9.2 ;0.09 
2377;0.04 ;27/04/2024 01:00;24.14 ;41.93 ;350.2 ;8.6 ;0.1 
2379;0.04 ;27/04/2024 02:00;24.14 ;41.94 ;350.2 ;8.1 ;0.1 
2381;0.04 ;27/04/2024 03:00;24.14 ;41.94 ;350.19 ;8.0 ;0.1 
2383;0.04 ;27/04/2024 04:00;24.14 ;41.95 ;350.19 ;7.8 ;0.1 
2385;0.04 ;27/04/2024 05:00;24.14 ;41.95 ;350.19 ;7.2 ;0.1 
2387;0.04 ;27/04/2024 06:00;24.15 ;41.96 ;350.19 ;6.7 ;0.17 
2389;0.04 ;27/04/2024 07:00;24.15 ;41.96 ;350.19 ;6.9 ;0.07 
2391;0.04 ;27/04/2024 08:00;24.15 ;41.97 ;350.19 ;9.0 ;0.07 
2393;0.04 ;27/04/2024 09:00;24.15 ;41.97 ;350.19 ;11.3 ;-0.07 
2395;0.03 ;27/04/2024 10:00;24.15 ;41.98 ;350.19 ;13.0 ;-0.11 
2397;0.03 ;27/04/2024 11:00;24.15 ;41.99 ;350.19 ;14.8 ;-0.11 
2399;0.03 ;27/04/2024 12:00;24.16 ;41.99 ;350.19 ;16.4 ;-0.12 
2401;0.03 ;27/04/2024 13:00;24.16 ;42.0 ;350.19 ;18.0 ;-0.12 
2403;0.03 ;27/04/2024 14:00;24.16 ;42.0 ;350.19 ;18.7 ;-0.12 
2405;0.03 ;27/04/2024 15:00;24.16 ;42.01 ;350.19 ;19.2 ;-0.12 
2407;0.03 ;27/04/2024 16:00;24.16 ;42.01 ;350.19 ;19.5 ;-0.12 
2409;0.03 ;27/04/2024 17:00;24.16 ;42.02 ;350.19 ;19.8 ;-0.12 
2411;0.03 ;27/04/2024 18:00;24.16 ;42.02 ;350.19 ;19.2 ;-0.12 
2413;0.03 ;27/04/2024 19:00;24.17 ;42.03 ;350.18 ;18.1 ;-0.12 
2415;0.03 ;27/04/2024 20:00;24.17 ;42.03 ;350.18 ;16.2 ;-0.12 
2417;0.03 ;27/04/2024 21:00;24.17 ;42.04 ;350.18 ;14.9 ;-0.12 
2419;0.03 ;27/04/2024 22:00;24.17 ;42.05 ;350.18 ;14.0 ;-0.12 
2421;0.03 ;27/04/2024 23:00;24.17 ;42.05 ;350.18 ;12.2 ;-0.12 
2423;0.03 ;28/04/2024 00:00;24.17 ;42.06 ;350.18 ;10.9 ;-0.1 
2425;0.03 ;28/04/2024 01:00;24.18 ;42.06 ;350.18 ;10.1 ;-0.39 
2427;0.03 ;28/04/2024 02:00;24.18 ;42.07 ;350.18 ;9.0 ;0.06 
2429;0.03 ;28/04/2024 03:00;24.18 ;42.07 ;350.18 ;8.6 ;0.07 
2431;0.03 ;28/04/2024 04:00;24.18 ;42.08 ;350.18 ;8.2 ;0.07 
2433;0.03 ;28/04/2024 05:00;24.18 ;42.08 ;350.18 ;7.9 ;0.07 
2435;0.03 ;28/04/2024 06:00;24.18 ;42.09 ;350.18 ;7.4 ;0.07 
2437;0.03 ;28/04/2024 07:00;24.18 ;42.1 ;350.18 ;7.6 ;0.07 
2439;0.03 ;28/04/2024 08:00;24.19 ;42.1 ;350.18 ;9.8 ;0.06 
2441;0.03 ;28/04/2024 09:00;24.19 ;42.11 ;350.18 ;13.6 ;-0.12 
2443;0.03 ;28/04/2024 10:00;24.19 ;42.11 ;350.18 ;16.0 ;-0.12 
2445;0.03 ;28/04/2024 11:00;24.19 ;42.12 ;350.17 ;18.2 ;-0.12 
2447;0.03 ;28/04/2024 12:00;24.19 ;42.12 ;350.17 ;20.0 ;-0.12 
2449;0.03 ;28/04/2024 13:00;24.19 ;42.13 ;350.17 ;21.4 ;-0.12 
2451;0.03 ;28/04/2024 14:00;24.2 ;42.13 ;350.17 ;22.6 ;-0.12 
2453;0.03 ;28/04/2024 15:00;24.2 ;42.14 ;350.17 ;23.0 ;-0.12 
2455;0.03 ;28/04/2024 16:00;24.2 ;42.14 ;350.17 ;23.2 ;-0.12 
2457;0.03 ;28/04/2024 17:00;24.2 ;42.15 ;350.17 ;23.2 ;-0.12 
2459;0.03 ;28/04/2024 18:00;24.2 ;42.16 ;350.17 ;22.8 ;-0.12 
2461;0.03 ;28/04/2024 19:00;24.2 ;42.16 ;350.17 ;22.0 ;-0.12 
2463;0.03 ;28/04/2024 20:00;24.2 ;42.17 ;350.17 ;20.0 ;-0.12 
2465;0.03 ;28/04/2024 21:00;24.21 ;42.17 ;350.17 ;17.8 ;-0.12 
2467;0.03 ;28/04/2024 22:00;24.21 ;42.18 ;350.17 ;16.0 ;-0.12 
2469;0.03 ;28/04/2024 23:00;24.21 ;42.18 ;350.17 ;14.5 ;-0.12 
2471;0.03 ;29/04/2024 00:00;24.21 ;42.19 ;350.17 ;13.4 ;-0.12 
2473;0.03 ;29/04/2024 01:00;24.21 ;42.19 ;350.17 ;12.6 ;-0.12 
2475;0.03 ;29/04/2024 02:00;24.21 ;42.2 ;350.17 ;11.9 ;-0.12 
2477;0.03 ;29/04/2024 03:00;24.22 ;42.21 ;350.16 ;11.3 ;-0.08 
2479;0.03 ;29/04/2024 04:00;24.22 ;42.21 ;350.16 ;10.7 ;-0.28 
2481;0.03 ;29/04/2024 05:00;24.22 ;42.22 ;350.16 ;10.1 ;-0.39 
2483;0.03 ;29/04/2024 06:00;24.22 ;42.22 ;350.16 ;9.8 ;0.06 
2485;0.03 ;29/04/2024 07:00;24.22 ;42.23 ;350.16 ;10.0 ;0.06 
2487;0.03 ;29/04/2024 08:00;24.22 ;42.23 ;350.16 ;12.1 ;-0.12 
2489;0.03 ;29/04/2024 09:00;24.22 ;42.24 ;350.16 ;15.9 ;-0.12 
2491;0.03 ;29/04/2024 10:00;24.23 ;42.24 ;350.16 ;18.3 ;-0.12 
2493;0.03 ;29/04/2024 11:00;24.23 ;42.25 ;350.16 ;20.4 ;-0.12 
2495;0.03 ;29/04/2024 12:00;24.23 ;42.25 ;350.16 ;22.4 ;-0.12 
2497;0.03 ;29/04/2024 13:00;24.23 ;42.26 ;350.16 ;22.9 ;-0.12 
2499;0.03 ;29/04/2024 14:00;24.23 ;42.27 ;350.16 ;23.8 ;-0.12 
2501;0.03 ;29/04/2024 15:00;24.23 ;42.27 ;350.16 ;24.2 ;-0.12 
2503;0.03 ;29/04/2024 16:00;24.24 ;42.28 ;350.16 ;23.9 ;-0.14 
2505;0.03 ;29/04/2024 17:00;24.24 ;42.28 ;350.16 ;23.4 ;-0.14 
2507;0.03 ;29/04/2024 18:00;24.24 ;42.29 ;350.16 ;22.5 ;-0.14 
2509;0.03 ;29/04/2024 19:00;24.24 ;42.29 ;350.15 ;21.2 ;-0.14 
2511;0.03 ;29/04/2024 20:00;24.24 ;42.3 ;350.15 ;19.4 ;-0.14 
2513;0.03 ;29/04/2024 21:00;24.24 ;42.3 ;350.15 ;18.1 ;-0.14 
2515;0.03 ;29/04/2024 22:00;24.24 ;42.31 ;350.15 ;16.8 ;-0.14 
2517;0.03 ;29/04/2024 23:00;24.25 ;42.31 ;350.15 ;15.4 ;-0.14 
2519;0.03 ;30/04/2024 00:00;24.25 ;42.32 ;350.15 ;14.1 ;-0.14 
2521;0.03 ;30/04/2024 01:00;24.25 ;42.33 ;350.15 ;13.2 ;-0.14 
2523;0.03 ;30/04/2024 02:00;24.25 ;42.33 ;350.15 ;12.6 ;-0.14 
2525;0.03 ;30/04/2024 03:00;24.25 ;42.34 ;350.15 ;12.0 ;-0.14 
2527;0.03 ;30/04/2024 04:00;24.25 ;42.34 ;350.15 ;11.5 ;-0.1 
2529;0.03 ;30/04/2024 05:00;24.26 ;42.35 ;350.15 ;11.0 ;-0.1 
2531;0.03 ;30/04/2024 06:00;24.26 ;42.35 ;350.15 ;10.6 ;-0.3 
2533;0.03 ;30/04/2024 07:00;24.26 ;42.36 ;350.15 ;10.8 ;-0.22 
2535;0.03 ;30/04/2024 08:00;24.26 ;42.36 ;350.15 ;13.2 ;-0.14 
2537;0.03 ;30/04/2024 09:00;24.26 ;42.37 ;350.15 ;16.6 ;-0.14 
2539;0.03 ;30/04/2024 10:00;24.26 ;42.38 ;350.15 ;18.8 ;-0.14 
2541;0.03 ;30/04/2024 11:00;24.27 ;42.38 ;350.15 ;21.0 ;-0.14 
2543;0.03 ;30/04/2024 12:00;24.27 ;42.39 ;350.14 ;23.2 ;-0.14 
2545;0.03 ;30/04/2024 13:00;24.27 ;42.39 ;350.14 ;24.3 ;-0.14 
2547;0.03 ;30/04/2024 14:00;24.27 ;42.4 ;350.14 ;25.8 ;-0.14 
2549;0.03 ;30/04/2024 15:00;24.27 ;42.4 ;350.14 ;26.4 ;-0.14 
2551;0.03 ;30/04/2024 16:00;24.27 ;42.41 ;350.14 ;26.2 ;-0.15 
2553;0.03 ;30/04/2024 17:00;24.27 ;42.41 ;350.14 ;25.4 ;-0.15 
2555;0.03 ;30/04/2024 18:00;24.28 ;42.42 ;350.14 ;24.8 ;-0.15 
2557;0.03 ;30/04/2024 19:00;24.28 ;42.42 ;350.14 ;22.8 ;-0.15 
2559;0.03 ;30/04/2024 20:00;24.28 ;42.43 ;350.14 ;20.2 ;-0.23 
2561;0.03 ;30/04/2024 21:00;24.28 ;42.44 ;350.14 ;18.0 ;-0.23 
2563;0.03 ;30/04/2024 22:00;24.28 ;42.44 ;350.14 ;17.2 ;-0.23 
2565;0.03 ;30/04/2024 23:00;24.28 ;42.45 ;350.14 ;16.5 ;-0.23 
2567;0.03 ;01/05/2024 00:00;24.29 ;42.45 ;350.14 ;15.6 ;-0.23 
2569;0.03 ;01/05/2024 01:00;24.29 ;42.46 ;350.14 ;14.9 ;-0.23 
2571;0.03 ;01/05/2024 02:00;24.29 ;42.46 ;350.14 ;14.4 ;-0.23 
2573;0.03 ;01/05/2024 03:00;24.29 ;42.47 ;350.14 ;14.2 ;-0.23 
2575;0.03 ;01/05/2024 04:00;24.29 ;42.47 ;350.13 ;13.8 ;-0.23 
2577;0.03 ;01/05/2024 05:00;24.29 ;42.48 ;350.13 ;13.4 ;-0.23 
2579;0.03 ;01/05/2024 06:00;24.29 ;42.49 ;350.13 ;13.1 ;-0.26 
2581;0.03 ;01/05/2024 07:00;24.3 ;42.49 ;350.13 ;13.4 ;-0.26 
2583;0.03 ;01/05/2024 08:00;24.3 ;42.5 ;350.13 ;13.8 ;-0.26 
2585;0.03 ;01/05/2024 09:00;24.3 ;42.5 ;350.13 ;14.3 ;-0.26 
2587;0.03 ;01/05/2024 10:00;24.3 ;42.51 ;350.13 ;14.4 ;-0.26 
2589;0.03 ;01/05/2024 11:00;24.3 ;42.51 ;350.13 ;15.8 ;-0.26 
2591;0.03 ;01/05/2024 12:00;24.3 ;42.52 ;350.13 ;16.5 ;-0.26 
2593;0.03 ;01/05/2024 13:00;24.31 ;42.52 ;350.13 ;15.3 ;-0.26 
2595;0.03 ;01/05/2024 14:00;24.31 ;42.53 ;350.13 ;16.8 ;-0.26 
2597;0.03 ;01/05/2024 15:00;24.31 ;42.53 ;350.13 ;16.0 ;-0.26 
2599;0.03 ;01/05/2024 16:00;24.31 ;42.54 ;350.13 ;16.0 ;-0.26 
2601;0.03 ;01/05/2024 17:00;24.31 ;42.55 ;350.13 ;15.7 ;-0.29 
2603;0.03 ;01/05/2024 18:00;24.31 ;42.55 ;350.13 ;15.0 ;-0.29 
2605;0.03 ;01/05/2024 19:00;24.31 ;42.56 ;350.13 ;15.0 ;-0.29 
2607;0.03 ;01/05/2024 20:00;24.32 ;42.56 ;350.12 ;14.4 ;-0.29 
2609;0.03 ;01/05/2024 21:00;24.32 ;42.57 ;350.12 ;13.9 ;-0.29 
2611;0.03 ;01/05/2024 22:00;24.32 ;42.57 ;350.12 ;13.4 ;-0.29 
2613;0.03 ;01/05/2024 23:00;24.32 ;42.58 ;350.12 ;13.2 ;-0.29 
2615;0.03 ;02/05/2024 00:00;24.32 ;42.58 ;350.12 ;13.2 ;-0.29 
2617;0.03 ;02/05/2024 01:00;24.32 ;42.59 ;350.12 ;13.2 ;-0.29 
2619;0.03 ;02/05/2024 02:00;24.33 ;42.59 ;350.12 ;13.1 ;-0.29 
2621;0.03 ;02/05/2024 03:00;24.33 ;42.6 ;350.12 ;12.8 ;-0.29 
2623;0.03 ;02/05/2024 04:00;24.33 ;42.61 ;350.12 ;12.7 ;-0.29 
2625;0.03 ;02/05/2024 05:00;24.33 ;42.61 ;350.12 ;12.5 ;-0.29 
2627;0.03 ;02/05/2024 06:00;24.33 ;42.62 ;350.12 ;12.4 ;-0.29 
2629;0.03 ;02/05/2024 07:00;24.33 ;42.62 ;350.12 ;12.5 ;-0.29 
2631;0.03 ;02/05/2024 08:00;24.33 ;42.63 ;350.12 ;13.4 ;-0.29 
2633;0.03 ;02/05/2024 09:00;24.34 ;42.63 ;350.12 ;14.6 ;-0.29 
2635;0.03 ;02/05/2024 10:00;24.34 ;42.64 ;350.12 ;15.7 ;-0.29 
2637;0.03 ;02/05/2024 11:00;24.34 ;42.64 ;350.12 ;15.6 ;-0.29 
2639;0.03 ;02/05/2024 12:00;24.34 ;42.65 ;350.11 ;15.0 ;-0.29 
2641;0.03 ;02/05/2024 13:00;24.34 ;42.66 ;350.11 ;14.1 ;-0.29 
2643;0.03 ;02/05/2024 14:00;24.34 ;42.66 ;350.11 ;16.5 ;-0.29 
2645;0.03 ;02/05/2024 15:00;24.35 ;42.67 ;350.11 ;16.8 ;-0.29 
2647;0.03 ;02/05/2024 16:00;24.35 ;42.67 ;350.11 ;16.3 ;-0.29 
2649;0.03 ;02/05/2024 17:00;24.35 ;42.68 ;350.11 ;16.0 ;-0.29 
2651;0.03 ;02/05/2024 18:00;24.35 ;42.68 ;350.11 ;15.2 ;-0.29 
2653;0.03 ;02/05/2024 19:00;24.35 ;42.69 ;350.11 ;14.0 ;-0.29 
2655;0.03 ;02/05/2024 20:00;24.35 ;42.69 ;350.11 ;12.8 ;-0.29 
2657;0.03 ;02/05/2024 21:00;24.35 ;42.7 ;350.11 ;11.6 ;-0.26 
2659;0.03 ;02/05/2024 22:00;24.36 ;42.7 ;350.11 ;10.8 ;-0.34 
2661;0.03 ;02/05/2024 23:00;24.36 ;42.71 ;350.11 ;10.5 ;-0.5 
2663;0.03 ;03/05/2024 00:00;24.36 ;42.72 ;350.11 ;10.2 ;-0.5 
2665;0.03 ;03/05/2024 01:00;24.36 ;42.72 ;350.11 ;10.0 ;-0.22 
2667;0.03 ;03/05/2024 02:00;24.36 ;42.73 ;350.11 ;9.8 ;-0.22 
2669;0.03 ;03/05/2024 03:00;24.36 ;42.73 ;350.11 ;9.8 ;-0.22 
2671;0.03 ;03/05/2024 04:00;24.37 ;42.74 ;350.1 ;9.8 ;-0.21 
2673;0.03 ;03/05/2024 05:00;24.37 ;42.74 ;350.1 ;9.7 ;-0.21 
2675;0.03 ;03/05/2024 06:00;24.37 ;42.75 ;350.1 ;9.6 ;-0.21 
2677;0.03 ;03/05/2024 07:00;24.37 ;42.75 ;350.1 ;9.8 ;-0.21 
2679;0.03 ;03/05/2024 08:00;24.37 ;42.76 ;350.1 ;10.5 ;-0.5 
2681;0.03 ;03/05/2024 09:00;24.37 ;42.76 ;350.1 ;11.6 ;-0.26 
2683;0.03 ;03/05/2024 10:00;24.37 ;42.77 ;350.1 ;12.8 ;-0.29 
2685;0.03 ;03/05/2024 11:00;24.38 ;42.78 ;350.1 ;13.6 ;-0.29 
2687;0.03 ;03/05/2024 12:00;24.38 ;42.78 ;350.1 ;14.8 ;-0.29 
2689;0.03 ;03/05/2024 13:00;24.38 ;42.79 ;350.1 ;13.8 ;-0.29 
2691;0.03 ;03/05/2024 14:00;24.38 ;42.79 ;350.1 ;15.2 ;-0.29 
2693;0.03 ;03/05/2024 15:00;24.38 ;42.8 ;350.1 ;14.5 ;-0.31 
2695;0.03 ;03/05/2024 16:00;24.38 ;42.8 ;350.1 ;14.8 ;-0.31 
2697;0.03 ;03/05/2024 17:00;24.39 ;42.81 ;350.1 ;14.9 ;-0.31 
2699;0.03 ;03/05/2024 18:00;24.39 ;42.81 ;350.1 ;14.5 ;-0.31 
2701;0.03 ;03/05/2024 19:00;24.39 ;42.82 ;350.1 ;14.1 ;-0.31 
2703;0.03 ;03/05/2024 20:00;24.39 ;42.83 ;350.1 ;13.6 ;-0.31 
2705;0.03 ;03/05/2024 21:00;24.39 ;42.83 ;350.09 ;12.8 ;-0.31 
2707;0.03 ;03/05/2024 22:00;24.39 ;42.84 ;350.09 ;12.0 ;-0.31 
2709;0.03 ;03/05/2024 23:00;24.39 ;42.84 ;350.09 ;11.3 ;-0.28 
2711;0.03 ;04/05/2024 00:00;24.4 ;42.85 ;350.09 ;10.8 ;-0.36 
2713;0.03 ;04/05/2024 01:00;24.4 ;42.85 ;350.09 ;10.5 ;-0.5 
2715;0.03 ;04/05/2024 02:00;24.4 ;42.86 ;350.09 ;10.4 ;-0.5 
2717;0.03 ;04/05/2024 03:00;24.4 ;42.86 ;350.09 ;10.4 ;-0.5 
2719;0.03 ;04/05/2024 04:00;24.4 ;42.87 ;350.09 ;10.2 ;-0.48 
2721;0.03 ;04/05/2024 05:00;24.4 ;42.87 ;350.09 ;9.8 ;-0.22 
2723;0.03 ;04/05/2024 06:00;24.41 ;42.88 ;350.09 ;9.7 ;-0.22 
2725;0.03 ;04/05/2024 07:00;24.41 ;42.89 ;350.09 ;10.0 ;-0.22 
2727;0.03 ;04/05/2024 08:00;24.41 ;42.89 ;350.09 ;11.2 ;-0.26 
2729;0.03 ;04/05/2024 09:00;24.41 ;42.9 ;350.09 ;12.6 ;-0.29 
2731;0.03 ;04/05/2024 10:00;24.41 ;42.9 ;350.09 ;14.2 ;-0.29 
2733;0.03 ;04/05/2024 11:00;24.41 ;42.91 ;350.09 ;15.2 ;-0.29 
2735;0.03 ;04/05/2024 12:00;24.41 ;42.91 ;350.09 ;16.5 ;-0.29 
2737;0.03 ;04/05/2024 13:00;24.42 ;42.92 ;350.08 ;16.6 ;-0.29 
2739;0.03 ;04/05/2024 14:00;24.42 ;42.92 ;350.08 ;17.3 ;-0.29 
2741;0.03 ;04/05/2024 15:00;24.42 ;42.93 ;350.08 ;18.0 ;-0.29 
2743;0.03 ;04/05/2024 16:00;24.42 ;42.94 ;350.08 ;18.6 ;-0.29 
2745;0.03 ;04/05/2024 17:00;24.42 ;42.94 ;350.08 ;18.9 ;-0.29 
2747;0.03 ;04/05/2024 18:00;24.42 ;42.95 ;350.08 ;18.6 ;-0.29 
2749;0.03 ;04/05/2024 19:00;24.43 ;42.95 ;350.08 ;18.0 ;-0.29 
2751;0.03 ;04/05/2024 20:00;24.43 ;42.96 ;350.08 ;16.4 ;-0.29 
2753;0.03 ;04/05/2024 21:00;24.43 ;42.96 ;350.08 ;15.0 ;-0.29 
2755;0.03 ;04/05/2024 22:00;24.43 ;42.97 ;350.08 ;14.0 ;-0.29 
